,gender,hispanic,white,black,asian,presapp,age,female,income,educ,ideology_7pt,republican,democrat,independent_other,AMID1,AMID2,AMID4,Amid,mar2,mar4,mar6,banmuslims,restrictmosques,sharia,noweapon,attention,agegroup,weight,mar_short
1456,,0.0,0.0,0.0,1.0,0.0,22.0,1.0,0.6,0.4,0.16666666666666666,0.0,1.0,0.0,4.0,3.0,4.0,0.6666666865348816,1.0,1.0,4.0,0.25,0.0,0.5,0.0,0.25,0.0,0.8347989566982905,0.25
1457,,0.0,0.0,0.0,1.0,0.75,33.0,0.0,0.2,0.8,0.16666666666666666,0.0,1.0,0.0,3.0,4.0,3.0,0.5833333134651184,4.0,3.0,3.0,0.5,0.0,0.5,0.75,0.75,0.2,0.5850344834101265,0.5833333
1458,,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.4,0.2,0.5,0.0,1.0,0.0,3.0,2.0,4.0,0.5,4.0,3.0,1.0,0.5,0.75,0.5,0.25,0.25,0.0,1.6563139600509935,0.4166667
1459,,0.0,0.0,0.0,1.0,0.0,20.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,5.0,5.0,1.0,0.6666666865348816,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.75,0.0,0.6393683160394109,0.0
1460,,0.0,0.0,0.0,1.0,0.0,51.0,0.0,0.4,0.4,0.5,0.0,1.0,0.0,3.0,4.0,4.0,0.6666666865348816,2.0,3.0,3.0,0.75,0.75,0.75,0.75,0.5,0.6,0.9677237865493882,0.4166667
1461,,0.0,0.0,0.0,1.0,0.25,68.0,1.0,0.6,0.8,0.8333333333333334,0.0,1.0,0.0,3.0,3.0,3.0,0.5,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.25,0.8,0.25551036624201734,0.5
1462,,0.0,0.0,0.0,1.0,0.0,20.0,1.0,0.2,0.4,0.16666666666666666,0.0,1.0,0.0,4.0,3.0,4.0,0.6666666865348816,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.8347989566982905,0.0
1463,,0.0,0.0,0.0,1.0,0.0,19.0,1.0,1.0,0.4,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.1666666567325592,1.0,1.0,2.0,0.0,0.0,0.0,0.5,0.5,0.0,0.8347989566982905,0.08333334
1464,,0.0,0.0,0.0,1.0,0.5,48.0,1.0,0.8,0.4,0.5,0.0,0.0,1.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.0,0.4,0.5912833065524643,0.5
1465,,0.0,0.0,0.0,1.0,0.0,23.0,1.0,0.2,0.8,0.16666666666666666,0.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.5541777873609627,0.0
1466,,0.0,0.0,0.0,1.0,0.5,32.0,1.0,0.8,0.8,0.5,0.0,0.0,1.0,4.0,3.0,4.0,0.6666666865348816,3.0,3.0,5.0,0.5,0.5,0.75,0.75,0.5,0.2,0.3918350636911657,0.6666667
1467,,0.0,0.0,0.0,1.0,0.0,20.0,1.0,0.2,0.4,0.0,0.0,1.0,0.0,5.0,4.0,5.0,0.9166666269302368,3.0,2.0,2.0,0.0,0.0,0.5,0.5,0.5,0.0,0.8347989566982905,0.3333333
1468,,0.0,0.0,0.0,1.0,0.75,36.0,1.0,0.0,0.4,0.6666666666666666,1.0,0.0,0.0,4.0,5.0,5.0,0.9166666269302368,3.0,3.0,3.0,0.25,0.25,1.0,1.0,0.5,0.2,0.5869295121822166,0.5
1469,,0.0,0.0,0.0,1.0,0.75,30.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,5.0,0.3333333134651184,4.0,3.0,4.0,0.5,0.5,0.75,0.75,0.75,0.2,0.45106152635765173,0.6666667
1470,,0.0,0.0,0.0,1.0,0.5,28.0,1.0,0.2,0.8,0.0,0.0,1.0,0.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5541777873609627,0.5
1471,,0.0,0.0,0.0,1.0,0.75,23.0,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,2.0,4.0,3.0,0.5,3.0,4.0,5.0,0.25,1.0,0.75,0.5,0.75,0.0,0.6393683160394109,0.75
1472,,0.0,0.0,0.0,1.0,0.25,42.0,1.0,0.8,0.8,0.3333333333333333,0.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.39468659239711057,0.0
1473,,0.0,0.0,0.0,1.0,0.0,41.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,4.0,4.0,4.0,0.75,3.0,3.0,2.0,0.5,0.5,0.5,0.5,0.25,0.4,0.3059676534856785,0.4166667
1474,,0.0,0.0,0.0,1.0,0.75,29.0,1.0,0.8,0.8,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.75,4.0,4.0,4.0,0.5,0.5,0.75,1.0,0.25,0.0,0.5541777873609627,0.75
1475,,0.0,0.0,0.0,1.0,0.25,20.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,3.0,3.0,3.0,0.5,3.0,3.0,4.0,0.0,0.25,0.5,0.5,0.25,0.0,3.5224911536209333,0.5833333
1476,,0.0,0.0,0.0,1.0,0.5,41.0,1.0,0.8,0.8,0.3333333333333333,0.0,0.0,1.0,4.0,2.0,2.0,0.4166666865348816,1.0,1.0,2.0,1.0,0.75,0.75,0.25,0.5,0.4,0.39468659239711057,0.08333334
1477,,0.0,0.0,0.0,1.0,0.75,41.0,1.0,0.4,0.8,0.6666666666666666,0.0,1.0,0.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,0.25,0.25,1.0,1.0,1.0,0.4,0.39468659239711057,0.25
1478,,0.0,0.0,0.0,1.0,0.0,53.0,0.0,0.8,0.8,0.0,0.0,1.0,0.0,5.0,5.0,1.0,0.6666666865348816,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6412372430494272,0.0
1479,,0.0,0.0,0.0,1.0,0.25,25.0,1.0,0.8,1.0,0.5,0.0,0.0,1.0,4.0,3.0,3.0,0.5833333134651184,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.75,0.0,0.4275408164092531,0.25
1480,,0.0,0.0,0.0,1.0,0.25,40.0,1.0,0.8,0.8,0.6666666666666666,0.0,0.0,1.0,3.0,2.0,3.0,0.4166666865348816,1.0,1.0,1.0,0.0,0.0,0.5,0.25,0.25,0.4,0.39468659239711057,0.0
1481,,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.8320731733965882,0.0
1482,,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.2,0.4,0.16666666666666666,1.0,0.0,0.0,5.0,5.0,5.0,1.0,4.0,2.0,5.0,0.75,1.0,0.5,0.5,0.25,0.0,1.259097461818453,0.6666667
1483,,0.0,0.0,0.0,1.0,0.0,21.0,1.0,0.6,0.4,0.0,0.0,1.0,0.0,4.0,3.0,4.0,0.6666666865348816,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.8347989566982905,0.08333334
1484,,0.0,0.0,0.0,1.0,0.75,76.0,0.0,0.2,0.2,0.5,1.0,0.0,0.0,2.0,2.0,5.0,0.5,3.0,1.0,1.0,0.0,0.0,0.25,0.0,0.75,1.0,1.1584612431941832,0.16666666
1485,,0.0,0.0,0.0,1.0,1.0,31.0,1.0,0.4,0.6,0.6666666666666666,0.0,1.0,0.0,4.0,4.0,5.0,0.8333333730697632,4.0,5.0,4.0,0.75,1.0,1.0,0.75,0.75,0.2,0.403764671252813,0.8333334
1486,,0.0,0.0,0.0,1.0,0.0,32.0,1.0,0.8,1.0,0.16666666666666666,0.0,1.0,0.0,4.0,4.0,2.0,0.5833333134651184,1.0,1.0,1.0,0.25,0.0,0.25,0.25,1.0,0.2,0.30379405785848623,0.0
1487,,0.0,0.0,0.0,1.0,0.5,36.0,1.0,0.2,0.8,0.6666666666666666,1.0,0.0,0.0,3.0,1.0,2.0,0.25,2.0,2.0,3.0,0.5,0.25,0.5,0.0,0.75,0.2,0.3918350636911657,0.3333333
1488,,0.0,0.0,0.0,1.0,1.0,26.0,0.0,0.6,0.2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.25,0.0,1.6563139600509935,0.5
1489,,0.0,0.0,0.0,1.0,0.5,38.0,1.0,0.6,1.0,0.16666666666666666,0.0,0.0,1.0,3.0,3.0,3.0,0.5,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.25,0.2,0.30379405785848623,0.5
1490,,0.0,0.0,0.0,1.0,0.0,30.0,1.0,0.8,0.8,0.5,0.0,1.0,0.0,2.0,1.0,1.0,0.0833333432674408,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.3918350636911657,0.0
1491,,0.0,0.0,0.0,1.0,0.0,45.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,5.0,5.0,5.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.75,0.4,0.45436911048685513,0.4166667
1492,,0.0,0.0,0.0,1.0,0.0,56.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,3.0,4.0,5.0,0.75,1.0,1.0,1.0,0.0,0.25,0.75,0.25,0.75,0.6,0.3319471756043442,0.0
1493,,0.0,0.0,0.0,1.0,0.0,67.0,1.0,0.8,0.8,1.0,1.0,0.0,0.0,5.0,4.0,4.0,0.8333333730697632,2.0,3.0,3.0,0.0,0.0,0.75,0.75,0.75,0.8,0.25551036624201734,0.4166667
1494,,0.0,0.0,0.0,1.0,0.75,40.0,0.0,0.2,0.8,0.3333333333333333,1.0,0.0,0.0,5.0,5.0,5.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,0.25,0.4,0.5893736856857289,0.5833333
1495,,0.0,0.0,0.0,1.0,0.25,38.0,1.0,0.8,0.8,0.6666666666666666,0.0,1.0,0.0,4.0,2.0,3.0,0.5,3.0,4.0,4.0,0.25,0.25,0.5,0.5,0.0,0.2,0.3918350636911657,0.6666667
1496,,0.0,0.0,0.0,1.0,0.5,32.0,1.0,0.0,0.4,0.0,0.0,1.0,0.0,4.0,3.0,3.0,0.5833333134651184,3.0,3.0,3.0,0.5,0.5,0.5,0.0,1.0,0.2,0.5869295121822166,0.5
1497,,0.0,0.0,0.0,1.0,1.0,30.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,3.0,2.0,4.0,0.5,4.0,4.0,3.0,1.0,1.0,0.75,0.75,0.75,0.2,0.45106152635765173,0.6666667
1498,,0.0,0.0,0.0,1.0,0.0,56.0,0.0,0.6,0.8,0.3333333333333333,0.0,1.0,0.0,3.0,3.0,4.0,0.5833333134651184,3.0,3.0,2.0,0.25,0.25,0.25,0.25,0.25,0.6,0.6412372430494272,0.4166667
1499,,0.0,0.0,0.0,1.0,1.0,28.0,1.0,0.6,0.4,0.16666666666666666,0.0,1.0,0.0,4.0,2.0,1.0,0.3333333134651184,2.0,3.0,4.0,0.25,0.0,0.75,0.25,0.5,0.0,0.8347989566982905,0.5
1500,,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.8,0.4,0.16666666666666666,0.0,1.0,0.0,4.0,4.0,4.0,0.75,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.75,0.6,0.6433212733789236,0.08333334
1501,,0.0,0.0,0.0,1.0,0.75,32.0,1.0,0.4,0.8,0.5,1.0,0.0,0.0,4.0,4.0,4.0,0.75,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.75,0.2,0.3918350636911657,0.75
1502,,0.0,0.0,0.0,1.0,0.0,27.0,1.0,0.6,0.8,0.16666666666666666,0.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5541777873609627,0.0
1503,,0.0,0.0,0.0,1.0,0.0,34.0,1.0,0.4,0.8,0.3333333333333333,0.0,1.0,0.0,4.0,1.0,2.0,0.3333333134651184,2.0,1.0,2.0,0.5,0.75,0.25,0.0,0.25,0.2,0.3918350636911657,0.16666666
1504,,0.0,0.0,0.0,1.0,1.0,42.0,1.0,0.6,0.8,0.3333333333333333,0.0,1.0,0.0,5.0,4.0,4.0,0.8333333730697632,5.0,5.0,4.0,0.75,0.75,1.0,1.0,0.75,0.4,0.39468659239711057,0.9166666
1505,,0.0,0.0,0.0,1.0,0.75,35.0,1.0,0.4,0.8,0.5,0.0,0.0,1.0,3.0,3.0,4.0,0.5833333134651184,3.0,3.0,3.0,0.75,0.5,0.5,0.5,0.5,0.2,0.3918350636911657,0.5
1506,,0.0,0.0,0.0,1.0,0.0,40.0,1.0,0.6,0.8,0.5,0.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,0.4,0.39468659239711057,0.25
1507,,0.0,0.0,0.0,1.0,0.0,34.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.30379405785848623,0.0
1508,,0.0,0.0,0.0,1.0,1.0,51.0,0.0,1.0,0.8,0.5,1.0,0.0,0.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,0.75,0.25,1.0,1.0,0.75,0.6,0.6412372430494272,0.6666667
1509,,0.0,0.0,0.0,1.0,1.0,43.0,0.0,1.0,0.8,0.8333333333333334,1.0,0.0,0.0,4.0,4.0,4.0,0.75,4.0,4.0,4.0,0.75,0.75,0.75,0.75,0.75,0.4,0.5893736856857289,0.75
1510,,0.0,0.0,0.0,1.0,0.5,45.0,1.0,0.4,0.8,0.16666666666666666,0.0,1.0,0.0,4.0,2.0,4.0,0.5833333134651184,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,0.4,0.39468659239711057,0.5
1511,,0.0,0.0,0.0,1.0,0.5,37.0,1.0,0.8,0.8,0.5,0.0,0.0,1.0,3.0,3.0,4.0,0.5833333134651184,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.0,0.2,0.3918350636911657,0.5
1512,,0.0,0.0,0.0,1.0,0.5,41.0,1.0,0.0,0.6,0.16666666666666666,1.0,0.0,0.0,4.0,3.0,2.0,0.5,3.0,2.0,3.0,0.5,0.5,0.75,0.5,0.5,0.4,0.4067080602857282,0.4166667
1513,,0.0,0.0,0.0,1.0,0.75,44.0,0.0,0.6,0.8,0.16666666666666666,0.0,0.0,1.0,4.0,5.0,5.0,0.9166666269302368,4.0,4.0,5.0,0.75,1.0,0.75,1.0,0.5,0.4,0.5893736856857289,0.8333334
1514,,0.0,0.0,0.0,1.0,0.0,38.0,0.0,0.8,0.8,0.3333333333333333,0.0,0.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.75,0.2,0.5850344834101265,0.25
1515,,0.0,0.0,0.0,1.0,0.0,31.0,1.0,0.4,1.0,0.5,0.0,0.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,3.0,0.5,0.0,0.0,0.0,0.0,0.2,0.30379405785848623,0.16666666
1516,,0.0,0.0,0.0,1.0,0.0,40.0,1.0,0.4,0.8,0.3333333333333333,0.0,1.0,0.0,4.0,3.0,4.0,0.6666666865348816,4.0,3.0,3.0,0.5,0.5,0.5,0.5,0.75,0.4,0.39468659239711057,0.5833333
1517,,0.0,0.0,0.0,1.0,1.0,38.0,1.0,0.8,0.8,0.0,0.0,1.0,0.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.2,0.3918350636911657,1.0
1518,,0.0,0.0,0.0,1.0,0.25,26.0,0.0,0.8,0.8,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.25,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8320731733965882,0.3333333
1519,,0.0,0.0,0.0,1.0,0.0,50.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,5.0,3.0,3.0,0.6666666865348816,3.0,3.0,5.0,0.0,0.0,1.0,0.0,0.25,0.6,0.3319471756043442,0.6666667
1520,,0.0,0.0,0.0,1.0,0.25,35.0,0.0,0.8,0.8,0.5,0.0,0.0,1.0,5.0,5.0,5.0,1.0,3.0,3.0,2.0,0.5,0.5,0.5,0.25,1.0,0.2,0.5850344834101265,0.4166667
1521,,0.0,0.0,0.0,1.0,0.0,40.0,1.0,0.8,0.6,0.16666666666666666,0.0,1.0,0.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4067080602857282,1.0
1522,,0.0,0.0,0.0,1.0,0.0,28.0,1.0,0.4,0.8,0.16666666666666666,0.0,0.0,1.0,4.0,4.0,4.0,0.75,2.0,3.0,2.0,0.5,0.5,0.25,0.5,0.75,0.0,0.5541777873609627,0.3333333
1523,,0.0,0.0,0.0,1.0,0.25,30.0,0.0,0.0,0.8,0.5,0.0,1.0,0.0,5.0,5.0,4.0,0.9166666269302368,3.0,3.0,1.0,0.0,0.0,0.5,0.25,0.75,0.2,0.5850344834101265,0.3333333
1524,,0.0,0.0,0.0,1.0,0.0,45.0,1.0,1.0,0.8,0.5,0.0,1.0,0.0,4.0,4.0,5.0,0.8333333730697632,3.0,2.0,2.0,0.25,0.25,0.5,0.0,0.25,0.4,0.39468659239711057,0.3333333
1525,,0.0,0.0,0.0,1.0,0.0,34.0,1.0,0.8,1.0,0.3333333333333333,0.0,1.0,0.0,3.0,3.0,3.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.30379405785848623,0.0
1526,,0.0,0.0,0.0,1.0,0.75,32.0,1.0,0.8,0.6,0.5,1.0,0.0,0.0,4.0,4.0,5.0,0.8333333730697632,3.0,2.0,3.0,0.5,0.5,0.5,1.0,0.75,0.2,0.403764671252813,0.4166667
1527,,0.0,0.0,0.0,1.0,0.5,31.0,0.0,0.6,0.8,0.5,0.0,0.0,1.0,4.0,4.0,5.0,0.8333333730697632,4.0,4.0,4.0,0.5,0.5,0.5,0.5,0.5,0.2,0.5850344834101265,0.75
1528,,0.0,0.0,0.0,1.0,0.75,73.0,0.0,0.2,0.4,0.8333333333333334,1.0,0.0,0.0,5.0,5.0,5.0,1.0,2.0,3.0,3.0,0.5,0.5,0.75,0.25,0.5,1.0,0.8822109641993908,0.4166667
1529,,0.0,0.0,0.0,1.0,1.0,49.0,1.0,1.0,0.8,0.6666666666666666,0.0,0.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4,0.39468659239711057,0.0
1530,,0.0,0.0,0.0,1.0,0.0,42.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4,0.3059676534856785,0.0
1531,,0.0,0.0,0.0,1.0,1.0,39.0,1.0,0.4,0.4,0.8333333333333334,1.0,0.0,0.0,5.0,5.0,5.0,1.0,5.0,4.0,4.0,1.0,0.5,0.5,0.75,0.5,0.2,0.5869295121822166,0.8333334
1532,,0.0,0.0,0.0,1.0,0.0,31.0,1.0,0.8,0.8,0.6666666666666666,1.0,0.0,0.0,5.0,4.0,5.0,0.9166666269302368,2.0,1.0,1.0,0.25,0.25,0.25,0.25,0.5,0.2,0.3918350636911657,0.08333334
1533,,0.0,0.0,0.0,1.0,0.0,70.0,0.0,0.4,0.8,0.5,1.0,0.0,0.0,4.0,3.0,4.0,0.6666666865348816,2.0,1.0,1.0,0.5,0.0,0.75,0.25,0.75,1.0,0.5852304023672559,0.08333334
1534,,0.0,0.0,0.0,1.0,0.0,78.0,0.0,0.8,0.8,0.6666666666666666,0.0,1.0,0.0,4.0,4.0,4.0,0.75,4.0,3.0,4.0,0.75,0.75,0.75,1.0,0.5,1.0,0.5852304023672559,0.6666667
1535,,0.0,0.0,0.0,1.0,0.5,55.0,1.0,1.0,0.8,0.5,0.0,0.0,1.0,4.0,4.0,4.0,0.75,4.0,4.0,3.0,0.75,0.75,0.75,0.75,0.75,0.6,0.42876899123953083,0.6666667
1536,,0.0,0.0,0.0,1.0,0.0,31.0,1.0,0.4,0.8,0.3333333333333333,0.0,1.0,0.0,3.0,3.0,3.0,0.5,1.0,1.0,2.0,0.25,0.25,0.25,0.0,0.75,0.2,0.3918350636911657,0.08333334
1537,,0.0,0.0,0.0,1.0,0.0,40.0,1.0,0.8,1.0,0.16666666666666666,0.0,1.0,0.0,4.0,4.0,5.0,0.8333333730697632,3.0,2.0,2.0,0.25,0.25,0.5,0.25,0.5,0.4,0.3059676534856785,0.3333333
1538,,0.0,0.0,0.0,1.0,0.0,40.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,3.0,3.0,2.0,0.4166666865348816,3.0,1.0,2.0,0.0,0.0,0.5,0.0,0.5,0.4,0.3059676534856785,0.25
1539,,0.0,0.0,0.0,1.0,1.0,65.0,0.0,0.8,1.0,1.0,1.0,0.0,0.0,3.0,3.0,5.0,0.6666666865348816,4.0,2.0,3.0,1.0,1.0,1.0,1.0,0.75,0.8,0.29293392106256966,0.5
1540,,0.0,0.0,0.0,1.0,0.0,44.0,0.0,1.0,0.8,0.6666666666666666,1.0,0.0,0.0,4.0,5.0,5.0,0.9166666269302368,4.0,3.0,3.0,0.5,0.5,1.0,0.75,0.75,0.4,0.5893736856857289,0.5833333
1541,,0.0,0.0,0.0,1.0,0.75,37.0,1.0,0.6,0.4,0.6666666666666666,1.0,0.0,0.0,4.0,4.0,4.0,0.75,3.0,3.0,3.0,0.75,0.75,1.0,0.5,0.5,0.2,0.5869295121822166,0.5
1542,,0.0,0.0,0.0,1.0,1.0,51.0,1.0,0.6,0.4,0.8333333333333334,1.0,0.0,0.0,5.0,5.0,5.0,1.0,3.0,3.0,5.0,0.75,1.0,1.0,0.75,1.0,0.6,0.6433212733789236,0.6666667
1543,,0.0,0.0,0.0,1.0,0.0,30.0,1.0,0.2,0.4,0.16666666666666666,0.0,1.0,0.0,3.0,2.0,3.0,0.4166666865348816,2.0,3.0,2.0,0.25,0.5,0.5,0.5,0.5,0.2,0.5869295121822166,0.3333333
1544,,0.0,0.0,0.0,1.0,0.0,30.0,1.0,0.6,0.8,0.5,0.0,0.0,1.0,4.0,4.0,4.0,0.75,3.0,2.0,1.0,0.0,0.0,0.5,0.75,0.75,0.2,0.3918350636911657,0.25
1545,,0.0,0.0,0.0,1.0,0.5,44.0,1.0,0.8,0.8,0.3333333333333333,1.0,0.0,0.0,4.0,5.0,5.0,0.9166666269302368,3.0,3.0,1.0,0.5,0.5,0.5,0.5,0.75,0.4,0.39468659239711057,0.3333333
1546,,0.0,0.0,0.0,1.0,0.25,64.0,1.0,0.6,0.8,0.5,0.0,1.0,0.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.25551036624201734,0.25
1547,,0.0,0.0,0.0,1.0,0.25,30.0,0.0,0.6,0.4,0.16666666666666666,1.0,0.0,0.0,5.0,4.0,5.0,0.9166666269302368,4.0,2.0,4.0,0.0,0.5,0.75,0.75,0.5,0.2,0.8819118296156162,0.5833333
1548,,0.0,0.0,0.0,1.0,0.0,45.0,1.0,1.0,0.4,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.1666666567325592,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.4,0.5912833065524643,0.0
1549,,0.0,0.0,0.0,1.0,0.0,27.0,0.0,1.0,0.8,0.3333333333333333,0.0,1.0,0.0,5.0,4.0,5.0,0.9166666269302368,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.75,0.0,0.8320731733965882,0.08333334
1550,,0.0,0.0,0.0,1.0,0.5,25.0,1.0,0.2,0.8,0.5,0.0,0.0,1.0,3.0,3.0,3.0,0.5,3.0,3.0,3.0,0.5,0.5,0.5,0.25,0.25,0.0,0.5541777873609627,0.5
1551,,0.0,0.0,0.0,1.0,0.25,29.0,1.0,1.0,1.0,0.16666666666666666,0.0,1.0,0.0,5.0,4.0,4.0,0.8333333730697632,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.4275408164092531,0.0
1552,,0.0,0.0,0.0,1.0,0.0,50.0,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75,0.0,1.0,0.6,0.3319471756043442,0.0
1553,,0.0,0.0,0.0,1.0,0.0,62.0,1.0,0.6,0.2,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.3333333134651184,1.0,1.0,1.0,0.25,0.0,0.5,0.75,0.5,0.8,0.4934548705037332,0.0
1554,,0.0,0.0,0.0,1.0,0.0,43.0,1.0,1.0,0.8,0.6666666666666666,1.0,0.0,0.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,0.75,0.75,0.5,0.5,0.75,0.4,0.39468659239711057,1.0
1555,,0.0,0.0,0.0,1.0,0.0,40.0,1.0,0.6,0.4,0.16666666666666666,0.0,1.0,0.0,3.0,3.0,5.0,0.6666666865348816,3.0,2.0,2.0,0.0,0.0,0.5,0.5,0.75,0.4,0.5912833065524643,0.3333333
1556,,0.0,0.0,0.0,1.0,0.25,31.0,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,5.0,4.0,4.0,0.8333333730697632,2.0,2.0,2.0,0.25,0.25,0.5,0.5,0.75,0.2,0.30379405785848623,0.25
1557,,0.0,0.0,0.0,1.0,0.75,64.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,4.0,4.0,4.0,0.75,2.0,2.0,2.0,0.25,0.25,1.0,0.25,0.75,0.8,0.19987970285444587,0.25
1558,,0.0,0.0,0.0,1.0,0.25,37.0,0.0,0.4,0.4,0.3333333333333333,0.0,0.0,1.0,4.0,3.0,5.0,0.75,4.0,4.0,4.0,0.25,0.25,0.5,0.5,0.75,0.2,0.8819118296156162,0.75
1559,,0.0,0.0,0.0,1.0,0.0,32.0,1.0,0.8,1.0,0.3333333333333333,0.0,1.0,0.0,4.0,4.0,5.0,0.8333333730697632,2.0,2.0,2.0,0.5,0.5,0.25,0.25,0.5,0.2,0.30379405785848623,0.25
1560,,0.0,0.0,0.0,1.0,0.0,29.0,1.0,0.0,0.2,0.5,0.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.25,0.75,0.0,0.0,0.25,0.0,1.095831786062726,0.0
1561,,0.0,0.0,0.0,1.0,0.25,60.0,1.0,1.0,0.8,0.8333333333333334,0.0,1.0,0.0,4.0,5.0,5.0,0.9166666269302368,1.0,1.0,1.0,0.0,0.25,0.5,0.75,0.75,0.8,0.25551036624201734,0.0
1562,,0.0,0.0,0.0,1.0,0.75,50.0,1.0,0.4,0.8,1.0,1.0,0.0,0.0,2.0,3.0,3.0,0.4166666865348816,3.0,3.0,2.0,0.5,0.5,0.5,0.5,0.5,0.6,0.42876899123953083,0.4166667
1563,,0.0,0.0,0.0,1.0,0.5,28.0,1.0,0.8,1.0,0.16666666666666666,0.0,1.0,0.0,3.0,3.0,4.0,0.5833333134651184,3.0,3.0,3.0,0.75,0.75,0.5,0.5,0.5,0.0,0.4275408164092531,0.5
1564,,0.0,0.0,0.0,1.0,0.75,45.0,0.0,0.6,0.8,0.6666666666666666,1.0,0.0,0.0,4.0,4.0,5.0,0.8333333730697632,3.0,3.0,3.0,0.5,0.75,1.0,0.5,0.75,0.4,0.5893736856857289,0.5
