,age,gender,presapp,female,male,white,black,hispanic,asian,otherrace,income,educ,democrat,republican,independent_other,ideology_7pt,AMID1,AMID2,AMID4,AMID5,Amid,mar2,mar4,mar6,banmuslims,patrol,noweapon,sharia,restrictmosques,attention,agegroup,weight,mar_short
2952,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,1.0,1.0,1.0,5.0,0.25,4.0,3.0,4.0,0.5,0.0,0.75,0.5,0.75,0.0,0.0,3.8525525959832336,0.6666667
2953,50.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,1.0,0.4375,5.0,3.0,3.0,1.0,0.0,0.5,1.0,0.5,1.0,0.6,3.473985778564532,0.6666667
2954,30.0,1.0,0.1666666716337204,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,1.0,0.0,0.5,3.0,4.0,4.0,5.0,0.75,4.0,4.0,3.0,1.0,1.0,0.75,0.75,0.5,0.25,0.2,0.44574174484351287,0.6666667
2955,38.0,1.0,0.8333333134651184,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8,0.8,1.0,0.0,0.0,0.16666666666666666,4.0,3.0,4.0,2.0,0.5625,3.0,5.0,1.0,0.5,0.75,0.25,0.5,0.25,1.0,0.2,1.107711568168313,0.5
2956,25.0,2.0,0.8333333134651184,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.5,1.0,2.0,3.0,1.0,0.1875,2.0,3.0,2.0,0.75,0.0,0.0,0.75,0.0,0.75,0.0,0.5710556925518275,0.3333333
2957,21.0,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,1.0,0.5,3.0,4.0,4.0,2.0,0.5625,3.0,2.0,5.0,0.5,0.75,0.75,0.5,0.25,0.5,0.0,0.5710556925518275,0.5833333
2958,44.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,1.0,0.5,4.0,5.0,5.0,4.0,0.875,4.0,2.0,2.0,0.75,1.0,0.25,1.0,0.75,1.0,0.4,0.6772468857874931,0.4166667
2959,32.0,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,1.0,0.5,5.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,0.25,0.25,0.0,0.5,0.5,0.0,0.2,0.5160389619096967,0.08333334
2960,25.0,2.0,0.6666666865348816,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.8333333333333334,5.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,0.5,0.5,0.5,0.5,0.5,0.75,0.0,0.5282994245970072,0.25
2961,73.0,2.0,0.3333333432674408,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.5,4.0,4.0,4.0,4.0,0.75,4.0,4.0,4.0,0.75,0.75,0.75,0.25,0.75,0.25,1.0,1.1388805252409209,0.75
2962,59.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.2,1.0,0.0,0.0,0.5,3.0,4.0,4.0,3.0,0.625,3.0,3.0,3.0,0.5,0.5,0.75,0.5,0.5,0.25,0.6,0.9861692478361043,0.5
2963,50.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,1.0,0.0,0.8333333333333334,5.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,0.75,0.5,1.0,1.0,0.5,1.0,0.6,0.9122920623961632,0.6666667
2964,47.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.0,0.5,5.0,5.0,5.0,5.0,1.0,5.0,3.0,4.0,0.75,0.75,1.0,0.75,0.75,1.0,0.4,0.7844638776689163,0.75
2965,29.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.4,1.0,0.0,0.0,0.16666666666666666,2.0,2.0,3.0,4.0,0.4375,2.0,2.0,4.0,0.25,0.5,0.5,0.75,0.75,0.75,0.0,0.8421867317487979,0.4166667
2966,29.0,2.0,0.6666666865348816,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,0.5,2.0,3.0,4.0,0.75,0.75,0.75,0.75,0.75,0.25,0.0,0.37995851296835953,0.5
2967,40.0,2.0,0.1666666716337204,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,0.0,0.0,0.5,5.0,5.0,5.0,3.0,0.875,2.0,2.0,3.0,0.25,0.5,0.5,0.25,0.5,0.25,0.4,0.6041808813157284,0.3333333
2968,20.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.8333333333333334,1.0,1.0,1.0,5.0,0.25,1.0,4.0,5.0,0.75,0.25,1.0,0.0,0.25,1.0,0.0,0.6119102561725226,0.5833333
2969,40.0,2.0,0.1666666716337204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.16666666666666666,4.0,4.0,4.0,3.0,0.6875,3.0,1.0,3.0,1.0,0.5,0.5,0.5,0.5,0.5,0.4,0.8702668464139761,0.3333333
2970,19.0,2.0,0.1666666716337204,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.0,0.6666666666666666,3.0,3.0,3.0,2.0,0.4375,3.0,1.0,4.0,0.0,0.25,0.5,0.0,0.0,0.25,0.0,1.0205238294919672,0.4166667
2971,30.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.2,1.0,0.0,0.0,0.5,5.0,5.0,5.0,3.0,0.875,4.0,3.0,3.0,0.0,0.5,0.25,0.5,0.5,0.75,0.2,1.117432304502997,0.5833333
2972,42.0,2.0,0.6666666865348816,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,0.5,3.0,3.0,4.0,3.0,0.5625,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.4,0.6041808813157284,0.0
2973,62.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,1.0,5.0,5.0,5.0,3.0,0.875,1.0,3.0,2.0,0.0,0.5,1.0,0.75,0.75,0.75,0.8,0.8156101539855148,0.25
2974,25.0,2.0,0.3333333432674408,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.4,0.0,1.0,0.0,0.8333333333333334,4.0,4.0,4.0,5.0,0.8125,2.0,1.0,1.0,0.25,0.25,0.25,0.5,0.25,0.5,0.0,0.8421867317487979,0.08333334
2975,68.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,1.0,0.5,4.0,5.0,5.0,2.0,0.75,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8,1.2449577579557891,0.3333333
2976,56.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.16666666666666666,4.0,4.0,5.0,5.0,0.875,4.0,2.0,4.0,0.75,0.75,0.75,0.5,0.75,0.5,0.6,0.9861692478361043,0.5833333
2977,70.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.2,1.0,0.0,0.0,0.3333333333333333,4.0,4.0,4.0,2.0,0.625,2.0,1.0,1.0,0.25,0.25,0.0,0.0,0.0,1.0,1.0,1.3800993139034683,0.08333334
2978,28.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.4,1.0,0.0,0.0,0.16666666666666666,4.0,4.0,3.0,3.0,0.625,3.0,4.0,3.0,0.5,0.75,0.75,0.75,0.5,0.5,0.0,0.9024638119726328,0.5833333
2979,41.0,2.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.6,1.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,0.75,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.8702668464139761,1.0
2980,74.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,1.0,0.0,0.8333333333333334,4.0,3.0,5.0,5.0,0.8125,3.0,3.0,2.0,0.25,0.5,0.5,0.5,0.5,1.0,1.0,1.3800993139034683,0.4166667
2981,43.0,2.0,0.3333333432674408,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,0.75,0.5,0.75,0.75,0.75,0.75,0.4,2.5784027661197926,1.0
2982,63.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666666,5.0,5.0,5.0,4.0,0.9375,2.0,2.0,2.0,0.0,0.25,0.0,0.0,0.0,1.0,0.8,1.2449577579557891,0.25
2983,18.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.5,2.0,2.0,2.0,2.0,0.25,2.0,1.0,2.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,1.0205238294919672,0.16666666
2984,19.0,2.0,0.3333333432674408,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.5,5.0,5.0,4.0,3.0,0.8125,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5710556925518275,0.0
2985,27.0,2.0,0.1666666716337204,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,1.0,0.16666666666666666,2.0,2.0,2.0,2.0,0.25,4.0,2.0,2.0,0.25,0.25,0.25,0.25,0.0,0.5,0.0,0.471320495356566,0.4166667
2986,79.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.8333333333333334,4.0,4.0,5.0,5.0,0.875,3.0,3.0,3.0,0.5,0.25,0.5,1.0,0.75,0.5,1.0,1.3800993139034683,0.5
2987,31.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.5,3.0,3.0,3.0,3.0,0.5,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.6252518524502932,0.5
2988,36.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.8,1.0,0.0,0.0,0.16666666666666666,4.0,5.0,5.0,1.0,0.6875,5.0,5.0,3.0,1.0,1.0,1.0,0.5,1.0,0.5,0.2,1.0337143737937828,0.8333334
2989,29.0,1.0,0.1666666716337204,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,4.0,2.0,2.0,2.0,0.375,1.0,2.0,4.0,0.75,0.75,0.25,0.0,1.0,0.0,0.0,2.154870563731528,0.3333333
2990,67.0,1.0,0.8333333134651184,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,1.0,0.0,0.8333333333333334,4.0,4.0,5.0,5.0,0.875,3.0,2.0,3.0,0.25,0.75,0.25,0.5,0.5,0.5,0.8,0.7212729518627414,0.4166667
2991,72.0,2.0,0.1666666716337204,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.6666666666666666,4.0,4.0,4.0,2.0,0.625,4.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,0.75,1.0,1.1388805252409209,0.5833333
2992,54.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.6,1.0,0.0,0.0,0.5,5.0,5.0,5.0,3.0,0.875,2.0,3.0,2.0,0.25,0.75,0.0,0.25,0.25,0.5,0.6,0.6559785542036423,0.3333333
2993,46.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,1.0,0.0,0.5,4.0,5.0,5.0,4.0,0.875,4.0,4.0,3.0,0.75,0.5,0.75,0.75,0.75,0.5,0.4,0.7844638776689163,0.6666667
2994,32.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.4,1.0,0.0,0.0,0.16666666666666666,5.0,4.0,4.0,4.0,0.8125,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.75,0.2,0.5160389619096967,0.08333334
2995,69.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.5,4.0,4.0,4.0,2.0,0.625,3.0,1.0,3.0,0.0,0.0,0.5,0.0,0.0,0.75,0.8,0.8085167636190664,0.3333333
2996,18.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,1.0,0.0,0.8333333333333334,5.0,5.0,5.0,5.0,1.0,5.0,4.0,5.0,1.0,1.0,0.5,0.5,0.75,0.5,0.0,0.5050305117163507,0.9166666
2997,51.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.4,0.0,1.0,0.0,0.8333333333333334,5.0,5.0,5.0,5.0,1.0,4.0,2.0,1.0,0.5,0.75,0.0,0.75,0.25,1.0,0.6,1.454647883119336,0.3333333
2998,31.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.4,0.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,1.0,0.75,0.75,1.0,0.75,1.0,0.2,0.9881532121348656,0.9166666
2999,24.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.0,0.0,1.0,5.0,5.0,5.0,1.0,0.75,1.0,3.0,3.0,0.0,1.0,0.5,1.0,0.5,0.75,0.0,0.37995851296835953,0.3333333
3000,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,5.0,1.0,0.75,0.25,1.0,0.5,1.0,0.0,3.8525525959832336,0.8333334
3001,53.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,1.0,0.16666666666666666,3.0,3.0,2.0,2.0,0.375,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.6,0.8720864533919687,0.08333334
3002,23.0,1.0,0.8333333134651184,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.8333333333333334,5.0,5.0,5.0,2.0,0.8125,4.0,2.0,3.0,0.5,0.25,0.0,0.25,1.0,0.75,0.0,2.154870563731528,0.5
3003,20.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.5,2.0,2.0,2.0,2.0,0.25,4.0,3.0,3.0,0.25,0.25,0.5,0.25,0.5,0.25,0.0,1.0205238294919672,0.5833333
3004,63.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,1.0,0.0,0.8333333333333334,4.0,4.0,5.0,5.0,0.875,5.0,5.0,4.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8,0.8085167636190664,0.9166666
3005,69.0,1.0,0.1666666716337204,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.5,4.0,4.0,4.0,4.0,0.75,3.0,2.0,2.0,0.0,0.0,0.25,0.0,0.0,0.25,0.8,0.8739834166885272,0.3333333
3006,34.0,2.0,0.8333333134651184,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.4,0.0,1.0,0.0,0.8333333333333334,5.0,5.0,5.0,5.0,1.0,3.0,2.0,3.0,0.0,0.5,0.5,0.5,0.5,0.25,0.2,0.922148087066489,0.4166667
3007,59.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.5,3.0,3.0,3.0,5.0,0.625,2.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.75,0.6,1.0567605392898674,0.08333334
3008,67.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,1.0,0.0,0.5,5.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0,0.75,1.0,1.0,1.0,1.0,1.0,0.8,0.7545197239248971,0.8333334
3009,57.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,1.0,0.0,0.8333333333333334,4.0,4.0,5.0,4.0,0.8125,3.0,2.0,2.0,0.25,0.25,0.25,0.25,0.25,1.0,0.6,0.8138399962309552,0.3333333
3010,34.0,2.0,0.6666666865348816,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.5,5.0,4.0,3.0,3.0,0.6875,4.0,1.0,1.0,0.5,0.5,1.0,0.25,0.5,0.5,0.2,0.6252518524502932,0.25
3011,34.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,0.375,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.2,0.41599498082044906,0.16666666
3012,67.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,1.0,1.0,0.25,1.0,1.0,0.75,0.8,1.2449577579557891,0.75
3013,44.0,1.0,0.6666666865348816,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,1.1974007678917065,1.0
3014,28.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.8333333333333334,3.0,3.0,5.0,5.0,0.75,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.6119102561725226,0.5
3015,63.0,2.0,0.1666666716337204,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,1.0,0.0,0.6666666666666666,5.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,0.25,0.25,0.25,0.5,0.25,0.75,0.8,0.8156101539855148,0.25
3016,31.0,1.0,0.8333333134651184,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.8,0.0,1.0,0.0,0.8333333333333334,5.0,4.0,5.0,5.0,0.9375,4.0,3.0,2.0,0.25,0.5,0.25,0.5,0.25,0.5,0.2,1.0337143737937828,0.5
3017,45.0,2.0,0.3333333432674408,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,0.0,0.0,0.5,1.0,3.0,5.0,4.0,0.5625,3.0,1.0,3.0,0.25,0.0,0.5,0.5,0.25,0.75,0.4,0.48702432708220245,0.3333333
3018,24.0,1.0,0.1666666716337204,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.16666666666666666,2.0,1.0,4.0,4.0,0.4375,3.0,3.0,2.0,0.0,0.0,0.75,0.25,0.0,0.75,0.0,1.0935761170551441,0.4166667
3019,57.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,1.0,0.16666666666666666,3.0,3.0,3.0,4.0,0.5625,3.0,3.0,3.0,0.5,0.5,0.5,0.25,0.5,0.5,0.6,0.8138399962309552,0.5
3020,51.0,2.0,0.3333333432674408,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,1.0,0.0,0.6666666666666666,3.0,3.0,4.0,3.0,0.5625,2.0,1.0,2.0,0.25,0.0,0.0,0.0,0.0,0.75,0.6,0.6559785542036423,0.16666666
3021,50.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.4,0.0,1.0,0.0,0.5,5.0,4.0,5.0,2.0,0.75,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.558798718692262,0.8333334
3022,56.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.8333333333333334,5.0,5.0,5.0,5.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,0.75,0.5,0.75,0.6,1.6306906066560163,0.6666667
3023,42.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.8333333333333334,3.0,3.0,3.0,3.0,0.5,3.0,3.0,3.0,1.0,0.5,0.5,0.5,0.5,0.5,0.4,0.7844638776689163,0.5
3024,46.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,0.5,4.0,4.0,5.0,4.0,0.8125,5.0,3.0,2.0,1.0,0.75,0.75,0.75,0.75,0.25,0.4,0.647408373283744,0.5833333
3025,57.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.6666666666666666,5.0,5.0,5.0,4.0,0.9375,3.0,3.0,3.0,0.5,0.75,0.75,0.75,0.75,0.25,0.6,0.9861692478361043,0.5
3026,21.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,1.0,0.0,0.6666666666666666,2.0,2.0,4.0,4.0,0.5,2.0,3.0,3.0,0.5,0.5,0.5,0.5,0.25,0.25,0.0,0.5050305117163507,0.4166667
3027,69.0,2.0,0.3333333432674408,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.5,5.0,5.0,5.0,5.0,1.0,4.0,3.0,3.0,0.75,0.5,0.5,0.5,0.5,0.25,0.8,0.8156101539855148,0.5833333
3028,66.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,1.0,0.16666666666666666,4.0,4.0,3.0,2.0,0.5625,2.0,1.0,1.0,0.0,0.0,0.75,0.25,0.0,0.75,0.8,0.7545197239248971,0.08333334
3029,51.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,5.0,0.25,3.0,2.0,3.0,0.75,0.5,0.5,0.5,0.0,0.75,0.6,3.473985778564532,0.4166667
3030,55.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.2,1.0,0.0,0.0,0.16666666666666666,3.0,3.0,3.0,3.0,0.5,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,1.0,0.6,1.0567605392898674,0.5
3031,31.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,1.0,0.5,3.0,3.0,3.0,3.0,0.5,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,0.0,0.2,0.6699887669024239,0.5
3032,61.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.2,1.0,0.0,0.0,0.5,5.0,5.0,5.0,2.0,0.8125,5.0,2.0,1.0,0.75,1.0,0.5,0.0,0.5,1.0,0.8,0.8156101539855148,0.4166667
3033,77.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0,0.0,0.0,0.16666666666666666,5.0,5.0,4.0,2.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.1388805252409209,0.0
3034,81.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.8333333333333334,5.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.3800993139034683,0.9166666
3035,54.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.3333333333333333,3.0,1.0,2.0,2.0,0.25,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,0.5,0.6,1.0567605392898674,0.5
3036,26.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,0.75,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5660911359279003,0.25
3037,21.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0,0.0,0.0,0.16666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.471320495356566,0.0
3038,22.0,1.0,0.3333333432674408,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.5,2.0,2.0,2.0,2.0,0.25,2.0,2.0,3.0,0.75,0.0,0.75,0.75,0.25,0.75,0.0,0.9024638119726328,0.3333333
3039,58.0,1.0,0.8333333134651184,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.16666666666666666,3.0,4.0,5.0,3.0,0.6875,4.0,1.0,2.0,0.25,0.0,0.0,0.25,0.0,1.0,0.6,1.0567605392898674,0.3333333
3040,43.0,2.0,0.3333333432674408,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,0.0,0.0,0.5,5.0,5.0,5.0,5.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,0.5,1.0,0.75,0.4,0.48702432708220245,0.5833333
3041,35.0,1.0,0.1666666716337204,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.2,1.0,0.0,0.0,0.3333333333333333,3.0,3.0,4.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.6699887669024239,0.0
3042,66.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.5,5.0,5.0,5.0,5.0,1.0,4.0,3.0,1.0,0.75,0.5,0.5,1.0,0.75,0.5,0.8,2.87283229731783,0.4166667
3043,80.0,1.0,0.3333333432674408,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,1.0,0.6666666666666666,5.0,5.0,5.0,5.0,1.0,4.0,3.0,2.0,0.75,0.25,0.5,0.75,0.5,0.75,1.0,1.2204113141777706,0.5
3044,72.0,1.0,0.8333333134651184,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,1.0,0.0,0.8333333333333334,5.0,5.0,5.0,5.0,1.0,4.0,1.0,2.0,0.0,0.75,0.0,0.5,0.0,1.0,1.0,1.3680920750475025,0.3333333
3045,77.0,2.0,0.8333333134651184,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,1.0,0.0,0.8333333333333334,4.0,4.0,5.0,5.0,0.875,2.0,2.0,2.0,0.0,0.25,0.25,0.25,0.25,0.5,1.0,1.2766893297270592,0.25
3046,41.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.0,0.0,0.0,0.5,3.0,2.0,3.0,2.0,0.375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,1.1570505108398006,0.0
